id,target,s_label,t_label
384,the < unk > and mimosas are $ 00 or $ 00 each .,0,1
385,best seafood i have tasted in vegas .,0,1
386,"not that they have to be , but the food and drinks were puerto rican .",0,1
387,definitely a good above - average restaurant that i would probably enjoy more often if i had more to be in that part of town .,0,1
388,"wrapped up another class for work at mgm grand at noon , i called sergio ' s italian gardens to see if they will honor their dinner groupon if i order off of their dinner menu , otherwise i would just make a dinner reservation .",0,1
389,the peppercorn crusted tenderloin was so delicious .,0,1
390,happy hour price is about $ 00 - 00 depending on what you order .,0,1
391,"if you want a good time , do n ' t expect any kind of ` ` happy hour ' ' service .",0,1
392,she also said that it wo n ' t play in the usa .,0,1
393,"my husband and i visited your van buren store today , yesterday , october 00 at 0pm .",0,1
394,all in all a good place & had a great experience for once .,0,1
395,first time here and you dont get food poisoning from a food restaurant .,0,1
396,the miso soup was just okay .,0,1
397,"to me about how to improve : simply having good , all - you - can eat oysters does n ' t make up for the weakness in your other food choices .",0,1
398,do yourself a favor and check out this tiny hole - in - the - wall place .,0,1
399,"i also tried the < unk > tasting menu with wine pairings and was overall disappointed , but also a disappointment .",0,1
400,"bacon , egg and cheese bagel was also quite good and my mocha latte was delicious as well .",0,1
401,"there has been a 0 / 0 change in the past few months , and minor menu update with additional items added to the menu , so adding .",0,1
402,"the dessert was a huge wedge of chocolate cake with chocolate sauce , fresh strawberries and vanilla ice cream .",0,1
403,"moving here from california , i was there to be nothing asian in me .",0,1
404,all service was 0 hrs .,0,1
405,i love ph and harrah ' s ph is n ' t the best one of them and harrah ' s has the best location and food quality but mostly location .,0,1
406,. right where they say they are going to be . . . and the employees are very competitive with each other .,0,1
407,"i ordered chile rellenos & wife had sweet potato hash , which was really good and had the mesa burger - lrb - of course - rrb - .",0,1
408,"also , the rooms , the beds are hard as a rock , and very small so housekeeping might i add .",0,1
409,mac and cheese is too salty and flavorless .,0,1
410,both raved about the service .,0,1
411,definitely the best bbq in the valley .,0,1
412,"ron and his family are great , they have great customer service and really make you feel comfortable .",0,1
413,"to the servers , chefs , and owners , my review is off to every one of you for making it a special occasion .",0,1
414,the total came in just under $ 00 .,0,1
415,"the tacos are ridiculously good and the burritos are so good , the best breakfast burrito is with their chorizo & the best chorizo in town .",0,1
416,"the brown rice was delicious , not too soft and not too hard .",0,1
417,stayed there last night .,0,1
418,"there was one lock on the door though , so god forbid you had to drop an ` ` deuce ' ' cause you ' d be putting on a show for all the < unk > outside .",0,1
419,to complete the night i had some baklava for dessert .,0,1
420,coffee is very good but have had better in vegas .,0,1
421,"they went as far as to be rude to the girls in my class as well - - again , for no apparent reason .",0,1
422,the staff were super friendly and the customer service is a rider - lrb - or < unk > < unk > ' s - rrb - !,0,1
423,is the vibe okay ?,0,1
424,"the uw ' s < unk > this description , except in that its located on the main floor of the women ' s union .",0,1
425,went to a different hotel to the strip for $ 00 .,0,1
426,service : attentive and very helpful & spiked drinks .,0,1
427,i had to go over to the counter to ask for the check and realizing that that simply would n ' t happen on its own .,0,1
428,loved it all the way and the price of the food very affordable .,0,1
429,"as a resident that lives across the street to hero ' s regional park , i ' m a tad envious .",0,1
430,"tamari cuts their pork belly thicker , and in addition to that super fatty fatty goodness , tasty softness , you get some amazing texture and < unk > as well .",0,1
431,"the room was a bit larger than your typical chain hotel room , with a bar area with a mini - fridge , mini fridge , and coffee maker .",0,1
432,parking is fairly quick so if you live in toronto .,0,1
433,your restaurant would survive a day in the real world with the level of unethical customer service that occurs there too .,0,1
434,- rrb - these cuts come with american wagyu rib cap - rib cap is the top cut of meat .,0,1
435,you wo n ' t be sorry .,0,1
436,very few people that age can play the game on a street corner for 0 hours and then < unk > some < unk > over a 00 dollar massage at night .,0,1
437,it ' s not the best hotel in the downtown area but far from the best that the strip has to offer .,0,1
438,"other pros : menu items , cool drinks other cons : location , hours & try it if you ' ve never been , but not one of my favorite favorites .",0,1
439,jt very rude would n ' t serve a group of 00 < unk > because the hostess did n ' t want to move tables and sit us .,0,1
440,"their sushi itself is n ' t great , but they have some other good stuff on the happy hour menu .",0,1
441,perfectly cooked to perfection with the perfect amount of sauce .,0,1
442,"i guess you can say , its a bed , with a soft comforter .",0,1
443,"also , if you can stand heat like you can get a $ 00 gift certificate by their inferno curry $ 00 about 00oz .",0,1
444,"drinks were reasonably priced and happy hour to have a good time , including me .",0,1
445,the second floor was a bar and a lot of tables where people can socialize with more of a bar feel to it too .,0,1
446,if you live in the surrounding area i am a believer in .,0,1
447,most businesses there right now make it look like a < unk > in a < unk > little neighborhood .,0,1
448,"limited seating , but i think that is part of < unk > .",0,1
449,you could also order the the clams here and the fast food ones so you might get elsewhere .,0,1
450,"great tv ' s , a beautiful < unk > of the history of capriottis , arranged beautifully together .",0,1
451,"and it was n ' t even close to being busy while we were there , but it was n ' t super busy .",0,1
452,i was referred to la < unk > by a friend who < unk > from mexico and is so picky about their food .,0,1
453,we can take you there so you know they are legit .,0,1
454,"that being said , everything that was made was perfectly done .",0,1
455,i ' m now standing in line for happy hour and well be late for the movie .,0,1
456,this is definitely my favorite mexican restaurant in the area .,0,1
457,we choose to dine in the patio area that overlooks the pathway between the casino and the elevators to the stage and the < unk > from the < unk > because all the pretty girls in their evening dresses walk by us .,0,1
458,i like to bring friends that bring me out here to this place .,0,1
459," ' by the < unk > , certain food items were out like your corn dogs too .",0,1
460,been here twice and love the food and wide selection of desserts .,0,1
461,"some of the places i ' ve visited include : cal , rio , flamingo , mandalay , mgm , ti , monte carlo , mirage and everything in between .",0,1
462,"when we arrived , the head chef was explaining his line cooks separate techniques for searing fish with a < unk > .",0,1
463,the katsu itself had a nice flavor but the chicken was just okay .,0,1
464,most of it is just okay .,0,1
465,the customer service could be slightly improved .,0,1
466,"i also think that 00 % + of you wo n ' t be able to finish the burger , side + salad .",0,1
467,"for mesa , it ' s not as packed as it gets .",0,1
468,< unk > came out < unk > to do the job .,0,1
469,this was downright gross .,0,1
470,"all in all , i had an amazing time on this tour and have some new favorite spirits to stock up on .",0,1
471,"dishes : i ordered : pad thai , spicy crispy fish , and the < unk > <unk>o fried rice .",0,1
472,i read the reviews here and decided on google and decided to give it a try .,0,1
473,i ended up telling my boyfriend how that did n ' t work by the cool and he did n ' t even notice .,0,1
474,kimpton has done an admirable job and < unk > at making me over this weekend .,0,1
475,"if you want a burger and shake , go to k ' s is your spot .",0,1
476,the manager shut off the game verbally told us no and had a group formed as they had called the police .,0,1
477,the customer service was top notch .,0,1
478,"one of the sides was halibut cheeks and clams , yum .",0,1
479,"this is definitely something you would find on every strip , drive - ins and dives .",0,1
480,we were only drinking water and he came back with small bottles of water .,0,1
481,i ' ve had lunch here a handful of times now .,0,1
482,they actually helped me remove my cap to the salon establishment .,0,1
483,. can you say amazing ?,0,1
484,tons of great options at a reasonable price with super friendly customer service .,0,1
485,"if you are going to have a good time , you should definitely try to get into the spirit of the place .",0,1
486,"the burgers and fries remind me of nothing so much as wendy ' s of about 00 years ago . . . you know , when wendy ' s was actually pretty good - lrb - not like now when , they consistently screw up your order and figuratively , literally throw your < unk > into your car : - rrb - .",0,1
487,"we did n ' t stay here again , having experienced far .",0,1
488,they were served with chive potato cakes that were so salty that one could easily doubled my bp .,0,1
489,it seems like mineo ' s makes some changes but mostly rides on the tram it built up from its past .,0,1
490,what shit food and bad service .,0,1
491,this place has been here for over 00 years & they should be doing something different .,0,1
492,"simple , elegant flavors with a variety of flavors to choose from .",0,1
493,"i ' m not big on cocktails , but i can say that the service with sangria was excellent .",0,1
494,"what can i say , < unk > has the bar very nicely decorated for sharing .",0,1
495,i ' m not a fan of the meat and vegetable free for all that is the mongolian concept but the quality does n ' t match the prices .,0,1
496,"unlike chipotle ' s rubbery , greasy meat , the chicken and roast chile here are so delicious without overpowering the other flavors in the burrito .",0,1
497,we booked a smoking room two weeks ago .,0,1
498,customer service was n ' t bad or good either .,0,1
499,"besides butterfly atrium - lrb - far and away the highlight - rrb - , there are areas with so many < unk > aquariums , a < unk > view of a live beehive , and some < unk > rays .",0,1
500,"the concept is great , and it ' s a nice place .",1,0
501,"now let ' s move on to the food , my wife the food !",1,0
502,we went to breakfast . . . and waited . . . .,1,0
503,"i had the chicken fajitas , he had the chicken crisper things as well .",1,0
504,there are not easily visible or that can lead you to the restrooms .,1,0
505,i really enjoy dining here .,1,0
506,another side item : they have waffle fries as well .,1,0
507,"so juicy , i actually had to stop and rethink all the times i had ever accepted that octopus has to be , because this was very tender and delicious .",1,0
508,the best was this refreshing sorbet .,1,0
509,"the only con may have been the waitress . . . she was not as fast in taking our order and our drinks , but it was also a long day .",1,0
510,oversized shower / tub in the main room .,1,0
511,the food was ok but i think that is to be expected .,1,0
512,"if you need something at the frys next door , they have a coupon on the back of the menu .",1,0
513,the second day was accompanied by an overwhelming sewage smell .,1,0
514,i do n ' t think they have a staffing style riviera .,1,0
515,we chalked it up to one of those places that we would talk about somewhere down the road .,1,0
516,"his pancakes were actually good tasting , but bland and a bit under done .",1,0
517,we were there for sunday brunch .,1,0
518,"then came a coconut cream pie that was n ' t overly like other ice cream pies , can be .",1,0
519,the waitress was friendly and acted like she did n ' t want our money .,1,0
520,good luck if you decide to try this place out !,1,0
521,"it was recommended to me by several friends to check out merchant as part of my quest to find the best cheese curds in madison , as well as enjoy a tasty burger .",1,0
522,i gave him one star and added extra great for the service !,1,0
523,"and i saw one of my wife ' s bowl of ` ` banh < unk > - lrb - thick rice noodle seafood soup - rrb - , she was < unk > more and more fish sauce into her bowl , and she added salt and pepper too .",1,0
524,"it took forever for us to place our order , the food took quite awhile to come , and the waiter never checked on us and we had to find her a couple of times - lrb - such as to fix the error - rrb - .",1,0
525,food was excellent though !,1,0
526,sort of a traditional italian version of hard rock .,1,0
527,"at the kiosk , an employee - lrb - elderly man - rrb - was closing up a box , and ignoring me , so i politely attempted to catch his attention as another employee - lrb - elderly - rrb - approached me from the self - checkout lanes .",1,0
528,hotel is peaceful with a bit of an eclectic vibe .,1,0
529,i told her that i would be in phoenix .,1,0
530,"the pork belly buns were good and tasty , but a little on par for my tasting preferences .",1,0
531,"they ask for about 0 hours of you time , but as i heard from someone else they take your time .",1,0
532,my experience at casey was excellent .,1,0
533,great service ron .,1,0
534,our waitress was great .,1,0
535,it came out a plain piece of meat .,1,0
536,you ca n ' t create your own or prix fixe .,1,0
537, ' her face went blank .,1,0
538,"unlike other places , it ' s very moist and will give you most of the flavor in the first few visits .",1,0
539,i never felt so full after eating 0lbs of crawfish in my life !,1,0
540,"i never had to ask for water , as they saw it low and came over to refill .",1,0
541,"do n ' t usually go veggie , but this veg taco was excellent .",1,0
542,do n ' t be surprised if you do n ' t show up tomorrow .,1,0
543,he knows more than his peers .,1,0
544,"store with just about anything you can think of that screams az , az , tacky , az local , or how to impress my wife back east or out of town guests .",1,0
545,"even though you could tell she was tired , she wore a smile on her face and made the wife pleasant .",1,0
546,the hostess and manager even asked how we enjoyed our meal on the premises !,1,0
547,our waitress was nice but did have to almost yell at us to get the specials across .,1,0
548,"ok , you can via brasil . . . you actually did us a favor .",1,0
549,we got one slice of all the pizzas available . . . there was barely any pizza left after we finished eating .,1,0
550,we left at 0pm .,1,0
551,we were never able to hear any noise in the place - lrb - it was like we had the whole place to ourselves - rrb - .,1,0
552,"my vegetable dish was slightly better than i ' m used to , < unk > the udon was non existent .",1,0
553,"i just ca n ' t get enough back for more , this place rocks .",1,0
554,"so far , so good .",1,0
555,if i had an item i would have asked for more .,1,0
556,"and that said , my review is n ' t even much of a review .",1,0
557,they cram too much ice into their beers too .,1,0
558,it was just average .,1,0
559,< unk > your ass guys !,1,0
560,"keep in mind that the venue is small , so it probably ca n ' t accommodate a large .",1,0
561,"we declined the offer , paid for the visit , and test and were told the bill would have been considerably less if we had purchased one of their pre - paid vehicles .",1,0
562,"the shrimp was ok , but overcooked , it was tough .",1,0
563,i got a call from the first person stating i was unavailable .,1,0
564,"it ' s kind of a bit more , so to have such poor lighting in the main room is very disappointing !",1,0
565,"the staff is friendly , the dr . is on the ball with returning my phone calls , and answering my questions , and i hope they put god as a priority in their practice .",1,0
566,i highly recommend this establishment .,1,0
567,if there is a specific type of dress code that is enforced then that is second to none to anyone .,1,0
568,you wo n ' t be disappointed .,1,0
569,"i do n ' t like the fact that you ca n ' t taste the basic < unk > underneath all of the flavors , but you ca n ' t beat the alcohol content or the large size .",1,0
570,first time i tried a good flavor .,1,0
571,"skeptical , always concerned about change , but relying on yelp to find our < unk > , dentists etc . .",1,0
572,i had the chicken < unk > which was excellent if you ' d with < unk > !,1,0
573,"- rrb - , and i ' m a big part for you guys .",1,0
574,"even when i thought i did n ' t want my tikka masala to be , it was excellent .",1,0
575,"i kid you not , within minutes , my world began to whirl away .",1,0
576,they re quite good .,1,0
577,"we certainly did n ' t buy a bike from here , considering the crazy prices that you can charge for cruiser bikes these days , but we didnt enjoy here .",1,0
578,it was tough to locate .,1,0
579,i would go back .,1,0
580,"the cafa ? design itself is also a success . . . urban gritty feel without being too grungy . . . the mix of materials and textures , but the icing on the cake is the < unk > windows / doors that open the cafa ? up on market saturdays . . . strictly awesome !",1,0
581,"the only complaint i had was that it was way under - seasoned - lrb - could n ' t taste the chipotle , and it was woefully < unk > ; this coming from a woman who is often accused of < unk > when she - in any case , nothing a little < unk > could n ' t fix - rrb - .",1,0
582,"the carpet was completely matted , metal debris was spread throughout the entire second floor - lrb - much so that we could n ' t get barefoot for the first few days - rrb - , and a tongue ring was found on the stairs .",1,0
583,fluffy and not too hot .,1,0
584,the glasses are very good .,1,0
585,i was recommended by dr . < unk > .,1,0
586,i ' ve never had a similar experience .,1,0
587,"i did n ' t think i ' d like the grainy brown sugar frosting , but turns out , it was the perfect compliment to the place .",1,0
588,"then you will get there , and take it , only to find most of the questions are obvious , and not very helpful .",1,0
589,"also , their beer selection is amazing .",1,0
590,"pump that up , < unk > susan !",1,0
591,"i did n ' t like the rice , but the kabobs were excellent .",1,0
592,well i like this one because the portions are not so large when i visit .,1,0
593,we arrived on the list two days in advance and arrived in the day of .,1,0
594,great place for the cheap deal .,1,0
595,"i just tried this place for the first time , and all i can say is wow !",1,0
596,"prices were reasonable , the unlimited wristbands - lrb - $ 00 - rrb - , and an 00 .",1,0
597,. i would suggest elsewhere before going to the club if you do n ' t want to spend an extensive amount of money on cigars .,1,0
598,"everyone kept telling me how smoky all the casinos were going to be , but i did n ' t see anyone inside until the last day , we were there that was a good surprise .",1,0
599,"i frequent 0 different cupcake shops this time looking for , and not one of those stores were open , they all are closed on mondays , and i find that strange but whatever works for you .",1,0
600,"there are tortilla chips in this place , and you have to go to one end of the counter for taco meat , then to the other end for some cheese , lettuce , sour cream , etc . .",1,0
601,very nice interior and friendly service .,1,0
602,i recommend the enchiladas .,1,0
603,i do n ' t think this is one of my favorite mexican restaurants .,1,0
604,"and it is often free or deeply available for rewards holders , which is why we go there regularly .",1,0
605,"it was packed , which was to be expected as usually this place is on the pricey side , and i think there was some problem with our reservation , but it was out and we were in short order .",1,0
606,"the show started without me , and another couple for the first 0 minutes which was odd .",1,0
607,after dinner we went next door to the lounge for some drinks .,1,0
608,"the particular ice cream mix that i was looking for was not on the menu , ` ` cheesecake fantasy , ' ' i just described it to one of the guys behind the counter .",1,0
609,the place is clean and the rates are reasonable as well .,1,0
610,it was slow as we were her only table .,1,0
611,all in all a great place for a decent burger joint .,1,0
612,yelp has not failed yet ! ! this place is much more than what i expected !,1,0
613,we had the most enjoyable meal from the start of planning to the end of our dinner .,1,0
614,"she was nice enough , but was n ' t too helpful with .",1,0
615,"we thought the sushi was pretty good , but the service was < unk > , although i asked for tea , she was very pleasant , and served us some tea , because our waitress never bothered to ask .",1,0
616,"it was n ' t the reason of our visit , but was a nice touch to enhance the experience .",1,0
617,"maybe it ' s because we got there just as the hour was starting , but it seemed more like the place had no experience .",1,0
618,"saw ka last night for the second time , and i felt very - lrb - and kind of duped - rrb - .",1,0
619,she has been very responsive to all the needs of our party .,1,0
620,"service , however , is top notch .",1,0
621,this place is great if you can get your < unk > .,1,0
622,we are always looking for good non chain chinese places .,1,0
623,the dimsum we did have was outstanding .,1,0
624,"i did get the chicken sandwich , but tried a cheeseburger here .",1,0
625,pretty great venue been here a number of times over the years .,1,0
626,"they showed up on time and despite us being about as disorganized as they get , they led the way to a table , and bent over backwards to get the best pictures possible of our group .",1,0
627,"driver was nice , friendly too ! ! will order again .",1,0
628,the pricing is very reasonable .,1,0
629,they have the option to text in your order for an online pick up and go option .,1,0
630,"it is unassuming enough that unless you know about it , you would be clueless as to all the amenities that it actually provides .",1,0
631,- rrb - plus they have some great cucumber & lemon flavored water .,1,0
632,"place was a great , great place with variety new and old .",1,0
633,"anyway , you ' ve got the best chicken and waffles around .",1,0
634,all the food in this gem of a place is outstanding .,1,0
635,obviously you ca n ' t deny the value from here .,1,0
636,"the prices are kind of high , but it ' s a lot of .",1,0
637,"i ordered some fried fish cakes - lrb - appetizer - rrb - , panang - lrb - curry - rrb - , and a jack dish with fish - lrb - northern india - rrb - .",1,0
638,we went to tia rosa ' s and the fact that they this one nearby !,1,0
639,even if she says she ' s had better .,1,0
640,"i tend to eat all the things on the menu , but i prefer the chicken phyllo packets from the starters section .",1,0
641,our waitress was really nice and got a great gluten free menu right away .,1,0
642,this was the first time i had < unk > and it was very good and cooked perfectly with the ponzu he brushed it with .,1,0
643,drinks were awful ' ' the food !,1,0
644,"well there was one breast my wife screwed , but he is willing to eat some dark meat too .",1,0
645,"golfing is my thing , but i ' m sure it ' s very good here .",1,0
646,"i will be completely honest with you , i live here extremely high expectations .",1,0
647,"i will say they are busy , so that sometimes the place can be slow but the prices are great and the food is decent .",1,0
648,"food was not creative , the tasting menu , especially was generic with caeser salad , chicken , and molten lava cake .",1,0
649,"she said they were solid , but found us a table , and gave us the bill , right then and there !",1,0
650,kudos and keep it up guys !,1,0
651,i was here all the time and i would call them and they will not answer the phone or call me right back .,1,0
652,# 00 for which would be acceptable for a buffet at tesco .,1,0
653,my wife was even < unk > about the clean and clean place .,1,0
654,i ' m hoping it ' ll get there eventually .,1,0
655,glad i found one place close .,1,0
656,they gave me a call around 00 : 00 am to let me know that my truck would arrive a little after 0 pm .,1,0
657,service was good but for the quality of food i noticed that they were a little slow at clearing our plates and made a mistake with one of our beers .,1,0
658,"kristen is more than an esthetician , she is a true artist - her creativity and attention to detail have made a < unk > for many years , and many miles away i travel from la to phoenix just to get my brows done by her !",1,0
659,"all of the < unk > , one of a few items people bring on the show are nowhere to be found ; actually it is mainly a coin shop manned by guys who take way too many steroids .",1,0
660,i usually get the bowls and juices . . . although i ' ve found it varies on the quality - lrb - how much / granola - rrb - is in the bowl based off of who is working . . . for the price it needs to be overflowing !,1,0
661,they serve authentic mexican ` ` street ' ' food that ' s excellent and one of the best salsa in las vegas .,1,0
662,the mozzarella here is outstanding !,1,0
663,"hopefully summer wo n ' t be too busy with all the < unk > going , im crossed .",1,0
664,"in addition to a couple bottles of wine and a couple rounds of shots for the 0 of us , all of which were excellent , we all left .",1,0
665,"whether it is fish , pork , or steak , the tacos are good , very good .",1,0
666,"let me explain first that i was unable to rent this property for two nights by the scottsdale plaza . 0 mile away , as the plaza over booked their hotel by 00 rooms - lrb - i was a 0 day at the plaza - rrb - .",1,0
667,"fitting that i came in , because the menu here is the most interesting i ' ve ever seen .",1,0
668,i have never eaten at a location where the only person who gives water to the guests and never bothers to take a order .,1,0
669,thank you guys for the < unk > experience of my life .,1,0
670,"he then banged out the tattoo , all while being polite and talking to him throughout the process .",1,0
671,our waitress at one point said our food should be picked up soon and then we did n ' t see her for 00 minutes .,1,0
672,watch where you eat !,1,0
673,"i recently moved out of town , but when i visit , i stop here every morning ! ! having very specific diet preferences , currently paleo , i was told this place .",1,0
674,i was a customer and was out the door .,1,0
675,i ' ll have a decent mexican food place close by .,1,0
676,i ca n ' t say i have n ' t given a shot for this yet .,1,0
677,"the fitness room has some treadmills , 0 < unk > , 0 elliptical machines , and a few free weights , to get your cardio going .",1,0
678,we waited almost an hour in line and the place is mostly because this is a place where big tubes are provided so you do n ' t have to drag any up yourself .,1,0
679,food at < unk > is excellent .,1,0
680,"this is the place where the haves and the < unk > can combine to wine , dine and relax and not worry about being pretentious .",1,0
681,"we had a great time here celebrating a friends bday - they brought us all a round of champagne to celebrate - lrb - and it was good , champagne - rrb - - rrb - food was good - but the salmon was incredible .",1,0
682,"the alley was also not crowded , as there should have been more < unk > balls available as well .",1,0
683,i like the fountains .,1,0
684,overall i had an average experience .,1,0
685,i ordered the < unk > < unk > de < unk > < unk > .,1,0
686,0 star rating is being our last experience here .,1,0
687,"you are presented with a very tasty vegetable tomato soup , a whole roasted game hen , a hunk of broccoli , a biscuit , and a potato all accompanied by a fruit tart .",1,0
688,"it sounded good , so my husband ordered some .",1,0
689,"unless you are looking for some < unk > for dealing with some < unk > , after all jerks need too ?",1,0
690,"when we got home i did write a letter explaining the entire situation to their customer service rep , who , in return , offered to remove the additional charges .",1,0
691,"if my wife had n ' t needed a bath so badly , i would never have left .",1,0
692,i too recommend this place out based on her ins and outs .,1,0
693,"they are very accommodating to my wife , since i am a little on the healthy side .",1,0
694,"she helped me calm down and assured me everything would be fine , even giving me a tour of the facility later .",1,0
695,we may not have reviewed this on our visits .,1,0
696,"i had a reservation on half price last night , but i would never have ordered it had it not been half off - it was still 0 dollars with the discount .",1,0
697,an older couple went down to us to the club and the < unk > there was trying to get us pumped up before we got inside .,1,0
698,so we went and had lunch and beer at todd english while waiting .,1,0
699,even paul < unk > ' s caesar salad is outstanding !,1,0
700,"because of that , i have yet to - go once , and will usually eat in the restaurant , even though i ' m always close by .",1,0
701,they were the best you must try those times !,1,0
702,i usually get the north beach ciabatta and find that it ' s satisfying .,1,0
703,we went on a few nights and enjoyed the yelp menu .,1,0
704,"granted i ' ve had better < unk > and more < unk > , but hey man , truffle oil .",1,0
705,"one of my go to places in ballantyne , az .",1,0
706,he was extremely knowledgable .,1,0
707,i do n ' t want more .,1,0
708,it was a warm environment and our waitress was professional and friendly .,1,0
709,they were very good and pretty well seasoned .,1,0
710,"after ringing me up , he even brought the truck out to my car for me !",1,0
711,"open table said there were no reservations left on a tuesday night , but we arrived and they gave us room .",1,0
712,they were very good and < unk > to other places i ' ve been to .,1,0
713,that chick is the kind of guy and flexibility .,1,0
714,"i had the falafel sandwich , which was outstanding and my husband had the entree .",1,0
715,i wish they had the iced tea that paradise has .,1,0
716,"it ' s nice to be friendly , and all come early , move along !",1,0
717,the cooks are friendly and think their ` ` sh & t do n ' t stink .,1,0
718,"i prefer my burger full , < unk > , and actually looking like a man , not something that was plucked off a few minutes ago .",1,0
719,wife had the paneer appetizer and it looked like they were trying to make a < unk > dish .,1,0
720,thai food is excellent .,1,0
721,"we bought more than we came in for , and my wife loves all of them .",1,0
722,the peppermill is one of the most impressive establishments i have ever seen .,1,0
723,"although there is n ' t a whole lot of space to sit down and enjoy their beers , there are several alternatives that can make up for it .",1,0
724,"it was spacious , clean , modern , and had great staff .",1,0
725,i recommend liberty market !,1,0
726,i think deep fried ribs are probably better .,1,0
727,"the burger was pretty good and , but nothing to write home about .",1,0
728,she was very knowledgeable about the beers .,1,0
729,"after the meal , from our 0th visit - lrb - an amazing !",1,0
730,i later found out from a friend though that this fitness happens to carry it !,1,0
731,they ' re just the bomb ! ! !,1,0
732,"the food is good , the service is great , the place is awesome !",1,0
733,"it was the best < unk > spot , from what we had heard , to check it out .",1,0
734,i like the concept of < unk > as well .,1,0
735,i was surprised when they finished it all at once .,1,0
736,their wedge salad is served with a side of their signature mac and cheese .,1,0
737,this place was a discovery !,1,0
738,"lastly , their guacamole .",1,0
739,i understand that they are 00 hrs away .,1,0
740,those things start rolling around in a gas station ?,1,0
741,do n ' t go back for the free dinner if you can save allot of money .,1,0
742,that ' s the cheapest place i ever done my research .,1,0
743,it ' s always good !,1,0
744,we enjoyed his engaging and < unk > humor immensely .,1,0
745,i was hoping it would have been a little better .,1,0
746,i left and went to restroom while my food was made .,1,0
747,"he is always with plenty of knowledge , i learn something new from him every time i go there .",1,0
748,which he did as usual .,1,0
749,"i ca n ' t tell the hard to get the lines shorter by opening both lines , and swiftly / accurately checking people out .",1,0
750,the side salad i had was good too and i really liked the fresh cuts they serve .,1,0
751,i would recommend for the souffle with some ice cream .,1,0
752,"van ' s is an intimate location located off of 00nd ave and camelback , and not very large in size , however they pack in a whole lot of stuff !",1,0
753,"i mean , i have never had a torte here , so i did n ' t know what to expect , and the staff was helpful .",1,0
754,- lrb - or - rrb - comes over with a large black bouncer and says ' i am going to have to ask you if you leave ' ' i was like ` excuse me sir ?,1,0
755,we went with the wife to have the opportunity to try some things .,1,0
756,there was some sort of butter herb onion marmalade on the table .,1,0
757,"the homemade mushroom crepes are excellent , they are garnished with sour cream , but you can ask and they will serve them without it .",1,0
758,our food came out at a good rate .,1,0
759,the vibe in there is pretty good .,1,0
760,"i didnt mind the beer , and the zin was very good and tasty too .",1,0
761,"nate our personal trainer , was extremely professional and friendly .",1,0
762,i told them i know their structure as well and know that it is well maintained and clean .,1,0
763,the security confirmed they have my reservation but the wife and found person that i need to talk to is kevin .,1,0
764,"the portions were small , but they were adequate .",1,0
765,"everything is orderly , which i can appreciate given the fact at some book stores you can have a hell of a time finding a place where you ' re looking for just due to things being unorganized .",1,0
766,"the guys are knowledgeable , positive , and patient , the workout itself is new each time , so there ' s never a dull moment .",1,0
767,"however sometimes it can be hard to find an activity that < unk > the season , with - lrb - in a way that ' s not overly cheesy , and primarily for at least - rrb - .",1,0
768,"risotto with chicken and mushrooms was a step up from campbell ' s cream of mushroom soup , but certainly not a great choice .",1,0
769,"i have eaten there several times , and always brag about it .",1,0
770,every time all the time great ! ! ! great service .,1,0
771,"a lot of the reviews for this place make you thinking it ' s just so - so , but i actually liked it .",1,0
772,victor was our waiter and he delivered flawless .,1,0
773,plus the guy was rude !,1,0
774,"melon jamon , serrano - lrb - cantaloupe with serrano - rrb - also excellent .",1,0
775,we did n ' t do any complaining and just went through it all .,1,0
776,the hostess was nothing special .,1,0
777,"even ` ` i think that once you get out of your 0000s mentality of not having a period being bad thing , then i think you ' d really get to enjoy this control ' ' .",1,0
778,"todd english is an excellent , so i figured it would n ' t be bad , however !",1,0
779,"the fries were excellent , too .",1,0
780,we had the best steak i think i have ever experienced in a restaurant ever !,1,0
781,"always delicious , everything very fresh , and the staff is always very accommodating as well .",1,0
782,"once inside the room i was immediately taken aback by the crown molding , victorian decor , original < unk > heating the room , vintage bed canopy , and of course , the antiques that were about .",1,0
783,"nice location , tory was a great guy and our waitress was great !",1,0
784,it ' s time to change my approach .,1,0
785,the only thing is that it ' s never anything to have that kind of a good value .,1,0
786,he was very friendly and you can tell he has a passion for his food .,1,0
787,"the problem is , if you want a quick and easy do the ten people in front of you , you have to wait for the one salad maker to take your order as the sandwich person < unk > their because no one needs a sandwich .",1,0
788,"friends of mine had recommended that we try the handmade dumplings , we got those , and the szechuan dumplings .",1,0
789,"service was fantastic , the patio was pleasant and the place smelled great .",1,0
790,we started with the eggplant and had one of the best sandwiches for lunch .,1,0
791,crabs was good and drunken noodles had the right balance of flavor .,1,0
792,"when i got home to eat , said tacos - lrb - although they also have a large table if you want to eat there - rrb - , i ordered a , because holy crap were they good , not dry , and full of flavor .",1,0
793,"the noodles are perfect , the broth is perfect i recommend it here !",1,0
794,appalled ! ! ! i dealt with the worst service at this place that once had a reputation .,1,0
795,"i found lee ' s at a yelp elite event , and waited and dreamed a whole lot to eat it again .",1,0
796,"i bet if we put our minds into thinking caps on , we could find a better solution to this problem .",1,0
797,"when i requested help and pressed the service button on the slot machine , they took over 00 minutes to come and actually came .",1,0
798,"they have a couple elevated seating options in the window , where it ' s great for people watching .",1,0
799,"i asked about root beer , and was told a couple of items that were not available .",1,0
