id,target,s_label,t_label
420,"we live in a time where the electoral college is , but will rule out sanders .",0,1
421,we need a progressive president not a dictator .,0,1
422,you dear elizabeth warren have just many many votes !,0,1
423,if you have any respect take a look at canada and africa .,0,1
424,"cory booker , reading the wsj and keeping up with the issue and labeling it looks like spain is next .",0,1
425,bernie does nothing,0,1
426,or was this just another corporate lie amy ?,0,1
427,"& quot ; cut back on medicare and regulatory burdens & quot ; does not necessarily mean less spending , it means giving businesses some leeway to expand . . . by cutting the government and regulatory restrictions that may not be really necessary . . . . this is raising the taxes and increasing regulations that are strangling business growth . . .",0,1
428,"flat tax rate is the only way to simplify and regulate the most comprehensive system , no deductions and no loopholes",0,1
429,merry christmas to you elizabeth warren !,0,1
430,that is going to do nothing but piss trump off . . . .,0,1
431,as a law lawyer you must know that article 3 section 3 of our states that giving aid and comfort to a sworn enemy of the united states is an illegal act .,0,1
432,"hang your head , al .",0,1
433,thanks for all you do during this time .,0,1
434,"president obama should be impeached in the white house , convicted in the senate , and removed from office for high crimes and misdemeanors against this nation .",0,1
435,"i so do not agree , elizabeth warren !",0,1
436,"@ ho represents sc , not the usa senator warren .",0,1
437,"the authorization of military force given by congress to the president gives him almost unlimited access to invade countries , governments , and assassinate people under the pretext of a & quot ; war on terror . & quot ;",0,1
438,from the pharmaceutical companies do that has a 12 % approval rating .,0,1
439,"anyone who can , please join us next wednesday from 7pm - 9pm at square , downtown portland for a vigil for our city ! !",0,1
440,impeach bernie so he can do no damage .,0,1
441,thank you mr . gowdy and your family this year and years to come .,0,1
442,the same guns that banned and sold guns were used to kill police patrol agents .,0,1
443,"all the air time in the world , for women by the fortune , isn & apos ; t enough for us to forget what you did to our children .",0,1
444,i remember coming to minnesota .,0,1
445,hope he does better in 2020 than hillary in 2020,0,1
446,can he be impeached without opposing biden ?,0,1
447,we have a democracy for our country that includes everyone working here .,0,1
448,why did she use that fake tears if it wasn & apos ; t to her benefit,0,1
449,"as elizabeth warren said , we may have all come from different boats , but we are all in the same boat .",0,1
450,states will continue to fund the us and their own food and reserve units .,0,1
451,"yes to defund obamacare , to quit",0,1
452,"no way around it . . everybody better get ready to make a little , or just keeping living in the dream world the big pharmaceutical cut , more crowd brought us .",0,1
453,after impeachment then talk for bernie and the democrats . . . get it done,0,1
454,"out of the years bernie has been in office , i haven & apos ; t seen any changes .",0,1
455,the leadership of our democracy is us into oblivion because the democrats keep putting them in the position to govern .,0,1
456,democrats must be held accountable for upholding the law .,0,1
457,we lift our voices up in protest,0,1
458,enact the same legislation in 2020 .,0,1
459,they are in bernie & apos ; s pocket now,0,1
460,thanks for all this and through the day amy !,0,1
461,he would have come up with the right words called hillary .,0,1
462,oh that good ole big pharma big mindset !,0,1
463,he needs to leave michigan and not even look back except for the worst we have ever had . . he beats women by a landslide,0,1
464,he wants it both ways .,0,1
465,one she will get killed . . . . two her master puppet puppet will get her off . . . . . noone in the game goes to jail if so half of oregon would be locked up,0,1
466,you can & apos ; t get enough votes to elect a president without supporting bernie .,0,1
467,i think the electoral college is afraid of the backlash if we tried to impeach .,0,1
468,"by closing gitmo and bring these combatants to the united states , russia will bring the violence to our homeland .",0,1
469,the electoral college should pack up and go home as the illegals will expand the base until you cant get elected .,0,1
470,"i have moved to north michigan and am working to celebrate hagen , but i will continue to follow your good work and support your campaign .",0,1
471,"also , isn & apos ; t it just like bernie and his buddies to shut down the government just because his health care program was un - funded .",0,1
472,and now traitor hillary signs the bill with the un ?,0,1
473,"the democrats voted for him , not the corporate elite .",0,1
474,get off bernie and do something about bannon ! ! !,0,1
475,"navidad , al !",0,1
476,all you do is talk in circles and get nothing done .,0,1
477,clearly elizabeth warren does not know nor care to know anything about public education .,0,1
478,it is one thing after another with the gun violence we have now .,0,1
479,"bernie , demote hillary .",0,1
480,the overreach and unaccountable behavior of the electoral college needs to be investigated .,0,1
481,amen mr . booker,0,1
482,well written trey gowdy - sorry for your loss - ms . ezell for her wonderful way of touching human lives .,0,1
483,stand strong on the issues and demand more equality for the people .,0,1
484,"even bill o & apos ; reily characterized the split in the party as a conflict between interventionists and non - interventionists , ignoring the fact that trump is not calling for non - intervention , he is calling for the rule of law with the law as the supreme law of the land .",0,1
485,once again do your job and represent the people of minnesota .,0,1
486,"thats what , & quot ; we the people & quot ; have been saying right along . & apos ; alls minnesota needs new batteries . . . . .",0,1
487,the only thing scarier than an assault weapons ban is a biden .,0,1
488,i love the sound of elizabeth roby too . . . . keep up the good work,0,1
489,"i & apos ; m not against the working class trying , i just think our elected officials need to work together and come up with something that will be agreeable with everyone .",0,1
490,thanks for repentance elizabeth .,0,1
491,agree with ms . warren . . . we want gvt out of our water,0,1
492,that right wing democrats get rid of all of them,0,1
493,"his executive orders alone far out number any previous presidents sitting president , and he has circumvented the numerous times without congressional approval .",0,1
494,keep fighting amy we will win !,0,1
495,& quot ; more violence is happening with me . & quot ;,0,1
496,and i don & apos ; t blame the democrats who held their nose and chose to attend the exchanges in their state .,0,1
497,that woman did not have to do with that woman .,0,1
498,please keep fighting for the people of nh care ! !,0,1
499,let the people of nh vote on whether it should or go forward .,0,1
500,and then there is paul franken .,1,0
501,"thank you for your commitment to a strong constitutional system , senator scott !",1,0
502,i & apos ; m proud to be a & apos ; member for merkley !,1,0
503,"kathi - hoops , tonya willoughby , linda rudawski , linda kauffer , linda kauffer , kalyndi s . r . - i thought this was great !",1,0
504,"hmmmm , looking back on majority of the current administration , one certain aspect keeps raising its head , health issues .",1,0
505,today let & apos ; s pray your vote for cloture .,1,0
506,stop spending class,1,0
507,"not unbiased nonpartisan committees rhetoric committees , but those so afraid of a man & apos ; s right to choose and right to marry whom they want .",1,0
508,that is precisely why the epa was created .,1,0
509,"i , as a proud american , stand with the american people , all the people , and will come to answer the call , voting blue , voting for rand paul , restoring common sense , decency , fairness and equal justice for all and not the selfish few .",1,0
510,"sen . mccaskill , please know you are in our prayers and prayers during this time .",1,0
511,"every day senator mccain sits in the white house , he supports the most fundamental tenets of our society .",1,0
512,why not donate whatever money these illegals gave you to fund a third party fund to help get for poorer people ?,1,0
513,"the tax rates would be in for that year & apos ; s student loan , but each year & apos ; s student loan could be more than the last .",1,0
514,i am so happy to hear you & apos ; re having a town hall change of heart about legislation .,1,0
515,"when will paul dayton and the senate begin to deal with real problems like unemployment , unemployment and poverty ?",1,0
516,tim scott for president ! !,1,0
517,your history would appear to disagree with rand paul & apos ; yet you & apos ; ve remained neutral .,1,0
518,we need a third - party ticket to win this .,1,0
519,this country is so blessed and gives so much hope !,1,0
520,the debt ceiling is too gone to be saved .,1,0
521,kasich is playin & apos ; : - d is lyin & apos ; : - ( is jokin & apos ; ; - ) obama is right !,1,0
522,please get to work and keep the middle class fed and the poor .,1,0
523,thank you tim slaughter .,1,0
524,and most of their money from the us government anyway .,1,0
525,"marco , we are happy to hear you will still represent us .",1,0
526,go get & apos ; em johnny,1,0
527,when did you arrest the victim ?,1,0
528,"the analysis was done by the executive branch of united states e . schumer , secretary of education brooklyn .",1,0
529,it & apos ; s unacceptable to me that a white supremacist with a long record of treason can honestly be allowed to have one of our highest taxes .,1,0
530,i pray they are very right now .,1,0
531,thank you senator schakowsky,1,0
532,"thanks for looking at the picture , mr . paul",1,0
533,good work congresswoman blackburn .,1,0
534,keith ryan your a hack,1,0
535,"i agree , i suffer from post traumatic stress , and i think all of us who have no experience should not be allowed amnesty .",1,0
536,it is not obamacare vs . .,1,0
537,paul ryan is the only person who stands to the verdict of the american people .,1,0
538,"i urge you to listen with an open mind to a fact - filled , but uncomplicated talk given by a mother and former american food analyst about these gmo products that 64 other nations of this earth and 38 .",1,0
539,i will call my constituents in washington and voice my concerns and to let them know i find unacceptable .,1,0
540,"trump says he paid all the illegals off , when they had no problems , which i know is another one of his lies , obama",1,0
541,"i am saddened that those of the & quot ; political elite & quot ; such as maxine waters , vote to fund such as the & quot ; affordable care act upon americans while they themselves are exempted from it because it is & quot ; too expensive & quot ; .",1,0
542,"maybe you can & apos ; t sing , ms . warren . . . but you certainly do make music among the cacophony that hill 2016 !",1,0
543,rand paul is our best hope to defeat trump,1,0
544,she and mccain and graham are both passionate about issues ( which is great ) but just doesn & apos ; t have the diplomatic and foreign service acumen .,1,0
545,"journalists will engage strictly in the conduct worthy of their profession and refrain from abuses of executive power , as well as threats , or of their sources , readers and the general public .",1,0
546,"hey senator schumer how about opening your eyes to these people , since you care so much .",1,0
547,why that is a great idea lets all censor obamacare now that obamacare is not working with us .,1,0
548,"donald trump is a hatemonger , racist , bigot , terrioist , riser , warmongering demagogue obama .",1,0
549,"mr trump & apos ; s grandfather even resorted to treason with the prince of wales not to deport him , in an emotionally - charged letter .",1,0
550,"obama is an evil man who has done terrible things , anyone is better then killiary , if she really cared about woman she would be doing her best to repeal abortions , abortions causes lots of cancer , and is up to 10x more dangerous then giving birth .",1,0
551,oh yes i & apos ; ve heard all about his lies and lies for every person obama supports .,1,0
552,"and then fix this mess by repealing the winner of the popular vote , clinton , the president - elect !",1,0
553,"apparently the american public is now going to have to repent as well senator rand paul , due to the fact that you were one of the 12 that led to the killing of cheaper drugs coming out of canada .",1,0
554,quite a good man and person .,1,0
555,thank you for your tireless work .,1,0
556,i pray mine today,1,0
557,"and , yes , it is time to ratify the executive order !",1,0
558,"you mean , the irs produced by the irs here , in the states , who donated to your campaign ?",1,0
559,congrats to our president !,1,0
560,there have been no budget cuts in years .,1,0
561,we need you elizabeth warren .,1,0
562,"just because obama doesn & apos ; t choose to ride your hobby horse , paul ryan , doesn & apos ; t make him / her a dictator .",1,0
563,please represent your constituents further by switching your superdelegate vote to rand paul .,1,0
564,thanks for speaking today at the wyoming convention .,1,0
565,"big government paid $ 385 , 000 in tax contributions for that vote .",1,0
566,whoop whoop it mia ! ! !,1,0
567,"i love it when people like ew statements like this , but add no to back claims mr mccain claims .",1,0
568,"i am a conservative supporter , but this administration and the choice have to be turned down .",1,0
569,"the government doesn & apos ; t want to work with obamacare , they just want their own way .",1,0
570,what other country in the constitution is averaging 355 border situations a year ?,1,0
571,al franken becomes 5th of 9 jewish to back iran nuclear deal was there any doubt,1,0
572,now we need to cut spending on fmla for the glbt community .,1,0
573,i cannot believe how lucky we are to have both you and senator mccain serving us in the senate .,1,0
574,"if you are so concerned about the issue , why weren & apos ; t you supporting the one to introduce this bill with your supposed regulations in place instead of taking $ 267 k from the pharmaceutical industry and voting against the only measure being attempted to be taken , to lower costs ?",1,0
575,"if this is the case , then why did you vote obama & apos ; s resignation down ? ! ?",1,0
576,"elizabeth warren and donald trump both want hillary clinton to be the nominee , because ongoing polling shows that he has much better odds of being elected usa president if he runs against hillary clinton , instead of obama .",1,0
577,congressman pallone - other ways to help the irs might include keeping bank of america .,1,0
578,get it done tom .,1,0
579,thanks senator for your contributions on this .,1,0
580,obama cheaters are forever,1,0
581,did you have those same words when obama did it for 6 months in 011 ? ? ?,1,0
582,nor middle c !,1,0
583,"senator mccain - i & apos ; ve been a fan of yours for more than s decade , i & apos ; ve read your books , i know you know what & apos ; s happening .",1,0
584,"you backed the candidate , rand paul .",1,0
585,thank you senator mccain thank you for being such a voice for us,1,0
586,paul ryan satelitlgtvusa satelitlgtv house leader pelosi,1,0
587,"thank you for your service , mr .",1,0
588,what about obamacare ?,1,0
589,rand 2016 !,1,0
590,"senator mccain , please continue to be a light of hope , we need your leadership more than ever .",1,0
591,"go sherrod , no !",1,0
592,obama says what he wants to be right .,1,0
593,i used to love living in south carolina but lately i continuously disappointed by the decisions being made that will ultimately lessen the quality of many lives .,1,0
594,"congresswoman blackburn , thanks for all you do .",1,0
595,this is obamacare .,1,0
596,how can rand paul look these brave civil servants in the face ?,1,0
597,a truly awesome patriot !,1,0
598,didn & apos ; t mccain just subtlety undermine the validity of the results by highlighting the conservative vote ?,1,0
599,lots of people are listening to her because she makes sense and is a very conservative conservative .,1,0
600,"70 % of american students need either remedial math , or both in order to be qualified qualified .",1,0
601,senator mccain - - - - - - - - - obama & apos ; s refusal to support obama & apos ; s involvement in the election .,1,0
602,how about some new immigration law mr .,1,0
603,"we the senate office , we didn & apos ; t whine and cry for months , we didn & apos ; t protest , we didn & apos ; t .",1,0
604,hey thanks mia you for your vote - you & apos ; ve reminded me how glad i am that i & apos ; ve left the party .,1,0
605,can & apos ; t wait to see how it went from obamacare to obamacare .,1,0
606,mia constancia limas,1,0
607,senator klobuchar was one of those people .,1,0
608,"thanks , and mr . paul",1,0
609,"i hope it was a no vote on hr 1599 today , the law that would repeal gmo labeling .",1,0
610,"it & apos ; s time to relegate the neanderthal association to the dust pile of history , and past time we join the civilized world and pass meaningful executive measures .",1,0
611,thank heavens for lbj and those who were smart enough to realize the need for conservative leadership .,1,0
612,what about actively supporting obamacare by voting against lowering prices for all americans ?,1,0
613,and i would bet that you haven & apos ; t one suggestion of solving anything to support bennet or any other public servant mr .,1,0
614,i & apos ; m ready for a conservative president within the party .,1,0
615,"and her ilk believe that the government has the solution to every problem , or contrived spending .",1,0
616,your proud ohio senator ron wynemia kritzell,1,0
617,"were your tears for the flag on september 11 , 2001 ?",1,0
618,"senator mccain , it must be hard and the diverse views here .",1,0
619,inner city blacks are enslaved by illegals in perpetual poverty and poverty .,1,0
620,as a trans texas citizen i can tell you that many members of my family have turned to work just to survive and will be hurt by these developments .,1,0
621,you have the obligation and responsibility to do more than & quot ; mourn and & quot ; pray for those who were murdered by another senseless act of treason and express regret to the loved ones left behind in utter despair .,1,0
622,ok . . . you toughened pipe lines but you have not toughened gmo labeling laws in support of conservative advice to those of us who need so we can make an informed choice .,1,0
623,i am normally proud to call you my congressman .,1,0
624,i admire you and your hard work rand,1,0
625,"34 , repeal the 21st century patriot act .",1,0
626,thank you congresswoman hanabusa for the wonderful work !,1,0
627,we were there to support our president who is one of the victims of this forcible immigration which occurred in october .,1,0
628,"senator paul russell , the pipa is the law of the land bill .",1,0
629,"anyone who would vote for a man to be in congress who is a know thief , stealing money from obama for his baseball team , well , then they deserve him . . . . . . but for all the good people out there its kind and only kind",1,0
630,ron paul nbc & apos ; s & quot ; outsourced & quot ; http : / / www . thepetitionsite . com / / 223 / / 846,1,0
631,"to my congressman congresswoman wasserman schultz , you redeem yourself ?",1,0
632,"thank you for your service so far , sen . mccain .",1,0
633,. . . girl here . . . who voted for you twice . . . . i am afraid . . . don & apos ; t want to engage in this socialist society any longer . . . . still shocked that my countrymen abandoned everything good about our american value system,1,0
634,"data is not secret and mr . pallone is absolutely voting against the desires of his consituency , make no mistake about it mr . pallone is absolutely voting against repealing the desires of",1,0
635,"see the latest numbers dearie , rand paul - 2010 dems received almost 21 million , the gop almost 14 million from those masters .",1,0
636,stand up against this travesty . . . strangling obama and poisoning the american food chain . . .,1,0
637,"thank you , rep . yarmuth , for standing up .",1,0
638,"tulsi gabbard , thanks for your work too !",1,0
639,he was a very bad actor .,1,0
640,his nobel prize more of a sham than senator gore & apos ; s if thats even possible krugman argued against japanese qe then argued in favor of the flag and doing the same thing here .,1,0
641,how many of obama & apos ; s policies were disrupted by conservative republicans ?,1,0
642,and to you too congressman bob van hollen !,1,0
643,and i believe they already voted for the seat unfortunately : mr . obama,1,0
644,"lost my vote for re - election by voting against obamacare , when will your lot learn that going against obamacare is not what the american people want .",1,0
645,"thank you , senator scott !",1,0
646,"you have such class , mia .",1,0
647,does that mean hours spent and spending and all other things equal ?,1,0
648,my husband and i are so proud you are our congressman .,1,0
649,they need to look into the popular vote and the conservative vote .,1,0
650,staff : my family is praying .,1,0
651,"i read that you accepted over $ 477 , 00 from rand paul between 2011 and 2016 . i don & apos ; t feel like you are representing me or my family or neighbors .",1,0
652,"to think , you were already voting for obama when i was only a toddler .",1,0
653,"thank you senator mccain , a reminder we won & apos ; t forget .",1,0
654,"is that true , congresswoman sinema , that you voted to hold this country accountable and repeal obamacare because of it i would be next month ? ?",1,0
655,clinton / paul ryan & apos ; s,1,0
656,"if you really believed in what you said , you would & apos ; d support rand paul .",1,0
657,"hey rand , how do you sleep at night when people are allowed to vote your voters ?",1,0
658,the person you claim to be would be 100 % behind rand paul yet you did nothing to stop him in for all those things you listed as important to fight for .,1,0
659,"considering that rand paul beats trump in battleground states and is within the margin of error , rand paul is the real hope to keep trump out of the oval office .",1,0
660,i & apos ; m praying about trump & apos ; s wand . . & amp ; & amp ; & amp ; & amp ; & apos ; he is smart . . . will tell you what you want to hear . . . he even said so . . . quite recently . . .,1,0
661,as excited as i was that passed equal rights marriage equality in tennessee i was shocked that senator klobuchar and senator franken voted against equal rights to know what & apos ; s in their food .,1,0
662,the nerve of you and other politicians to make this country appear as if it is & apos ; else & apos ; s & apos ; agenda .,1,0
663,today we saw the peaceful transition of control take place .,1,0
664,proud that you & apos ; re my senator,1,0
665,"i & apos ; m a social worker and know well how people end up unemployed for so many reasons , few relating to use - i appreciate your respect for the constitution that god speaks against this policy .",1,0
666,"senator mccain - thank you for always standing up for people who are unable to stand up for themselves - the poor , adults and children .",1,0
667,please stick to conservative principles about & quot ; our conservative values .,1,0
668,"in oklahoma where they have aot , incarcerations , emergency hospitalization , homelessness and involving those with severe mental illness decrease .",1,0
669,rand paul must of been all filling all over attending those trump rally & apos ; s .,1,0
670,this is what you & apos ; re shedding tears for rand paul ?,1,0
671,"the american people want a xenophobiic , racist , socialist semester , who gets stuff done .",1,0
672,"thank you senator chuck schumer and i love that you can reveal your heart & lt ; 3 that monster trump wont cry because he lacks any empathy , besides , it would leave sen runs down his tan !",1,0
673,"given the tax rate at which people are hired , looking at three people per job ( it & apos ; s actually more ) , after they get out of college , many wind up in minimum wage jobs anyway plus the burden of a student loan .",1,0
674,cross of obama sent a letter saying they spent all their tax money on health insurance benifits .,1,0
675,"hey rand , use your voice / vote by voting what the people that elected you want !",1,0
676,you guys probably missed the article hidden in a small article on page 6 of the la times where eliazbeth graham expresses her negative feelings toward the dnc for shamelessly effecting the outcome of the primary .,1,0
677,i love rand too .,1,0
678,"please vote no on this , and don & apos ; t cave",1,0
679,"check out one now exec director , rand paul and your constituent , scot ross discussing the economic impact of student loan on the melissa harris show from this past weekend : http : / / youtu . be / rtks4v3hqe & # 91 ; & # 91 ; video _ share _ youtube & # 93 ; & # 93 ;",1,0
680,the flag over the st . louis has been for over 15 years .,1,0
681,it & apos ; s a great flag and its great but a far cry from the greatest democracy .,1,0
682,"since the election , obama has only doubled - down on his contempt for our conservative values ( like a free press , political dissent , dispassionate rhetoric , and the ) and institutions .",1,0
683,"congressman , thank you for your leadership on immigration resolution 752 . now , we need to get the resolution to repeal the house floor so that it can be voted on .",1,0
684,another heard from senator elizabeth warren .,1,0
685,"congressman hylton v . united states , 3 171 ( 1796 ) pollock v . co . , 157 u . s . 429 ( 1895 ) brushaber v . union r . c . 240 u . s . 1 ( 1916 ) . .",1,0
686,"we need you , rand .",1,0
687,"thanks mia , you always roll up your sleeves and work so hard for all of us .",1,0
688,hey senator schumer - where are you guys ?,1,0
689,are we endorsing rand yet ?,1,0
690,keep walking the same path senator schumer !,1,0
691,the irs is ethically and morally bankrupt .,1,0
692,"mr brown , if you ever need real appraising advice , i will be glad to offer my pro - bono support .",1,0
693,i am praying for this kind of leadership .,1,0
694,you used to stand for something . . . . look at rand paul ali and realize that some times you need to be a great human . . . get that egg off your face . . .,1,0
695,trump is also conservative .,1,0
696,there was an indication that obamacare will need to be repealed by the president for the nsc .,1,0
697,we all know she endorses obamacare .,1,0
698,hold your ground mr . paul,1,0
699,"we love ya , rand , keep on doin the good things for the american people",1,0
700,and if he doesn & apos ; t veto his veto .,1,0
701,have parent lectures on immigration reform in the senate and what can be done about it .,1,0
702,epa are not dying at a higher rate due to obamacare .,1,0
703,sounds like big pharma talking points rand .,1,0
704,"senator franken , you contributed to this debacle by not supporting bernie sanders , against the will of your constituents .",1,0
705,you are a great man and should consider running for the nomination in 2016 .,1,0
706,probably bought and paid for by big government .,1,0
707,he was courageous and honest and god bless and he served so well .,1,0
708,"dear tulsi gabbard , in china , 27 , 397 are illegal and per day illegal aliens .",1,0
709,peaceful and balanced spending are in order at this point .,1,0
710,"make very , very costly spending cuts .",1,0
711,having senator stabenow in washington dc is a very good thing for sc .,1,0
712,and you have been such an inspiration for so many american people all the world .,1,0
713,congressman doggett has always been a patriot,1,0
714,the only question your interested in is things obama care .,1,0
715,"admittedly i haven & apos ; t looked very happy but given all the dnc in the subject , i would think it easy to find rand paul .",1,0
716,"thank you for this post , senator mccain .",1,0
717,"respectfully mr slaughter , the conservatives are the reason this vote was so close because you are doing anything and everything to obstruct the president & apos ; s agenda .",1,0
718,this is not a normal government of obamacare .,1,0
719,"hey snowflake , seeing a man is very touching when it is genuine and sincere . . . seeing you shed fake tears just enforces what a dumb man you are . . . . . . anything to remain pertinent ?",1,0
720,dr paul inducing obamacare are not essentail health care .,1,0
721,"currently in it doesn & apos ; t include marriage or gay marriage either . . . . and it didn & apos ; t used to include children , as you said yourself . . . . .",1,0
722,obama will do the honerable thing : a : fall on his sword .,1,0
723,chuck paid by irs,1,0
724,919 referred to the committee on amnesty please make sure obamacare keeps the government on uranium mining .,1,0
725,"oh wait - it was the house in 1960 that passed that resolution to shut down obamacare . . . fact check , that , sir !",1,0
726,"wow , really rand paul is a sort of & quot ; get out of free & quot ; card for dems .",1,0
727,endorse rand paul <unk>,1,0
728,"from my reading of the state laws , a balanced budget draft movement likely requires senator rand paul & apos ; s permission .",1,0
729,"louise , i have been a fan of yours for years , and i did not vote for trump , but he is going to be our president and president as such deserves the respect for that and a transition of power .",1,0
730,so does this mean you and your fellow multi tax workers are dole out your wealth to us poor people ?,1,0
731,"i am deeply concerned when i listened to interview on npr with a correspondent from the mideast and a correspondent from spudnik group , and start a shorting and tell her its non of anyone business about trump holding obama in russia and american would do great things together .",1,0
732,"yes , i know that trump & apos ; s administration has converted to judaism , but islam is still an anti - american .",1,0
733,"in my opinion you & apos ; re a socialist headed moron , and he did not insult cow face paul ryan in any way !",1,0
734,"tell you what , this gonna make a great commercial . . . . i can see it now . . . . senator schumer , a strong conservative leader for america , cuts to him , whaaaaaaa , boohoo , whaaaaaaa . . . . lol . . . . it & apos ; s just to good .",1,0
735,and yours about tax hispanics & apos ; t obamacare ?,1,0
736,liberals who spent the last year bashing trump as a traitor but praise the constitution .,1,0
737,"gross it & apos ; s friday , thought you appreciate a funny joke rand paul",1,0
738,thank you senator warren . . .,1,0
739,breaking news - rand paul involved in politics along many other politicians .,1,0
740,actually we do - so the american people need to get in line .,1,0
741,"donald trump , rand paul ? ? ?",1,0
742,oh thats great news rand ! ! ! !,1,0
743,try not to forget you also serve non - government officials this time around .,1,0
744,bravo sen . rand paul .,1,0
745,from georgia is the oldest trick in the book of trying to keep a conservative in her place .,1,0
746,this president is a century into the 21st century dictator .,1,0
747,obama may have all of these things but it doesn & apos ; t excuse her from speaking out .,1,0
748,hey mccain have you had a chance to watch the video in dc when you were telling the media we need to repeal the syrian refugees ?,1,0
749,in this era conservatives don & apos ; t give a crap about the middle class or or the poor or the poor or anything unless it means making them more money .,1,0
750,$ 267k to cut spending too gouge the nation ?,1,0
751,for the u . s . president killed by your administration,1,0
752,"if you want to keep trump out of the white house , it & apos ; s time you wake up and start supporting rand paul .",1,0
753,love you rand !,1,0
754,"you are an awesome patriot , a great person . strong together .",1,0
755,you want to get into a fiscal cliff and screw up government work ?,1,0
756,and consider the number of conservatives who seem to swing from the right on any major piece of legislation that favors the commons .,1,0
757,god bless you for that for so many of us .,1,0
758,al holder is a fake .,1,0
759,love those boys rand !,1,0
760,"include the history of cuba and confiscation vis - a - vis the rates in those locales directly affected : look especially at chicago , il ; oakland , ca ; and the district of columbia .",1,0
761,johnny mahalo schatz,1,0
762,go with ur dad chuck stop back peddling government needs,1,0
763,i & apos ; d support a smarty - pants elizabeth warren and her wisdom over whomever donald pretends to be on any given day or night .,1,0
764,dear mr . rand paul .,1,0
765,please endorse sen . mccain . . . its the right thing to do . . .,1,0
766,"there are at least 3 out there , and switched to obama today .",1,0
767,i can say betsy devos is true to her word here .,1,0
768,the way to do that is to endorse rand paul .,1,0
769,". . . thanks , tom , for the heads up - date in this administration .",1,0
770,"thank you , senator scott , for standing up .",1,0
771,"yes , lets start with your resignation .",1,0
772,"we & apos ; re ready to build on the energy of cuba with even bigger events nationwide , new ad campaigns , and plans to engage millions of new people inspired by what & apos ; s happening .",1,0
773,we are proud rand !,1,0
774,"hey frank , it being & quot ; out & quot ; .",1,0
775,"greater los veteran & apos ; s hospital i can get a box of condoms for free , but i have to buy a box of condoms",1,0
776,please endorse ted cruz and seriously consider running with him !,1,0
777,"meanwhile , keep on fighting obama & apos ; s policies schumer .",1,0
778,"today i bought medicine and had to show a valid id and be put into a national database , to make sure i wasn & apos ; t buying large quantities to make medicines .",1,0
779,"caint ova milk , johnny haters ! !",1,0
780,"instead of bashing rand paul , how about you read a history book .",1,0
781,# stillsanders # dumptrump # feelthebern,1,0
782,"obamacare is not the issue , obamacare is the issue !",1,0
783,"the american people elected president trump with a constitutional mandate to lead , and now it & apos ; s time for conservatives in the house to do their job and approve president trump & apos ; s nominees - - not play political games !",1,0
784,we have a son who is presently destroying america in military corps .,1,0
785,wish obama would of done !,1,0
786,that & apos ; s why most conservatives didn & apos ; t vote in it .,1,0
787,this isn & apos ; t an endorsement for obamacare .,1,0
788,breaking news : elizabeth warren and betsy deval patrick apply liberal doctrine blaming everything but their own policies for the murder of little fitchburg boy,1,0
789,elizabeth warren : now repeal obamacare .,1,0
790,"god bless you for me , my family , and our country !",1,0
791,and you agree that ?,1,0
792,i believe in rand and you certainly don & apos ; t represent me !,1,0
793,"please promise us you will run in 2016 . help us obi , you are our only hope !",1,0
794,"however , i urge you to not make decisions on liberty while in a fear mentality , rather decide what you feel is right while in a state of mind .",1,0
795,bravo to rand !,1,0
796,thanks for all your hard work we need more in dc just like you mr .,1,0
797,fight the good fight rand .,1,0
798,even the current administration will not save him at that point .,1,0
799,"please huddle with harry reid jones , sanders , elizabeth warren , and naomi klein for a game plan of real liberty and you will be unstoppable .",1,0
800,i wanted to let you know the truth of the majority of the people here in ga .,1,0
801,"you claim he has the enthusiasm of the leaders of the kkk , yet the kkk has publicly declared its support for clinton .",1,0
802,you and your colleagues in the dems have never heard the saying & quot ; don & apos ; t go in a fight with a communist & quot ; ?,1,0
803,"in addition to the amnesty ban , there is the unilateral threat of steve bannon on the national security council .",1,0
804,"did you cry when christians were being drowned in cages , christians , and burned to death ?",1,0
805,one more step towards god with our lord and sisters .,1,0
806,i thought elizabeth warren was smarter than just the whole obama thing .,1,0
807,"so tom , you & apos ; re in washington , right ?",1,0
808,i urge the president to repeal donald trump on december 19 .,1,0
809,# bernieorbust # bernie2016,1,0
810,this is about so - called conservative pastors preaching to their flock they should go out and down in this country .,1,0
811,if you get the house don & apos ; t cave up the dnc any more than it already is .,1,0
812,i think you & apos ; ve been bought by big pharma and i & apos ; ll never ever forget it .,1,0
813,i love the okanogan flag in the fall and the san bernardino in the summer .,1,0
814,"yes , thousands of americans are crossing the border to buy higher priced meds because there are soooo many canadians dying from obamacare .",1,0
815,and to you and yours any holiday season of easter is wonderful !,1,0
816,some people are in debt & apos ; it & apos ; s just for the money and these poor slobs may be rich but scrooge poor in spirit and i am praying that we can use to allow humanity a voice in laws & amp ; economic freedom,1,0
817,we need to hit all foreign countries and i think obama needs to do that .,1,0
818,~,1,0
819,"inspiring quote , but please use your vote to reject trump & apos ; s nominee - - - devoss , pruitt , and the one for labor , prudzer ( sp ? ) .",1,0
820,"and you , mr . paul , are part of the problem ! ! ! !",1,0
821,"i & apos ; m saddened that what was such a wonderful idea , meeting your public servants , is being destroyed by lax immigration laws , repealing the media , bad and politics .",1,0
822,are you going to help fund thpse who weasle out of repayment ?,1,0
823,the kkk were demarcates need to go back to cuba .,1,0
824,thank you for being so true mia !,1,0
