id,target,s_label,t_label
624,pool tables and cheap drinks make this a better night out ?,1,0
625,"the eggs were not fluffy , the side of fruit not good .",1,0
626,pricing is both disappointing and expensive .,1,0
627,"these guys are n't good , lazy and very expensive .",1,0
628,they made me feel like i was at home and their an extended money ?,1,0
629,"sometimes it 's a simple cut , other times is more complicated color .",1,0
630,giving an not star for customer service .,1,0
631,it 's a big bowl of cold waste .,1,0
632,none of my the chinese place to eat !,1,0
633,why bad after the river too .,1,0
634,"food ok , a plate went a long way .",1,0
635,the service was horrible and would not go back .,1,0
636,i could the pork tacos .,1,0
637,there is rude and condescending .,1,0
638,nothing but problem not from anyone i have sent their way ?,1,0
639,not the not a lot .,1,0
640,the did _num_ and she really makes skin care disappointing .,1,0
641,this is a $ disappointment and i am excited to have left it .,1,0
642,this is pretty not good pizza !,1,0
643,everything we 've ever ordered here has been no tasting .,1,0
644,it is the most cheap thai in the valley .,1,0
645,horrible staff and terrible food .,1,0
646,"do n't mole sauce , chips are old and thick .",1,0
647,"go here , you should avoid it .",1,0
648,i ordered the ribs more than the chicken .,1,0
649,staff and the ride were disgusting .,1,0
650,"also , we were pleasantly told last time we brought our dogs for shots .",1,0
651,i not the drunken dragon noodles ( for you spicy elsewhere ? ),1,0
652,for a local chain this place is horrible !,1,0
653,this place lost me of home !,1,0
654,none of my regular spots in scottsdale .,1,0
655,i will never go here again !,1,0
656,"stopped in for lunch , little wine list , bad service .",1,0
657,i guess that this is the place in the joke - money off .,1,0
658,it is an not disappointment .,1,0
659,it was just so shame and outdated !,1,0
660,i could n't outside seating and the reverse problem hour is incredibly disappointing .,1,0
661,the atmosphere is at the sugar bowl is better .,1,0
662,"with that being said , i ate the food .",1,0
663,"the i , no decor !",1,0
664,the food was not fresh .,1,0
665,"you can come in , spend any amount of money and skip something awful .",1,0
666,all of the food that i had was worse .,1,0
667,"so far , horrible customer service .",1,0
668,rick is a seriously nasty guy !,1,0
669,we ate here yesterday for _num_ hour and it was terrible .,1,0
670,that 's a shame find in a business .,1,0
671,it 's bad not food .,1,0
672,unfortunately club bad layout the course was in bad to above average shape .,1,0
673,we wo not be back !,1,0
674,the meatloaf ( when they have it ) is awful .,1,0
675,food here is also so bad !,1,0
676,"maybe _num_ however , i will not back !",1,0
677,i mean no flavored coffee .,1,0
678,the staff made us not very uncomfortable and uncomfortable .,1,0
679,the food is ok and from what i can tell is rather cheap .,1,0
680,i would give to of old town scottsdale to everyone .,1,0
681,my father has decided to upgrade my mothers engagement ring this xmas .,1,0
682,the worst deals in the store are on these racks .,1,0
683,the guys here are not incredibly nice and helpful .,1,0
684,should not all my vehicles back for sure ?,1,0
685,the salsa was terrible although next time i should ask for a $ one .,1,0
686,_num_ used to have some bland and tasteless donuts .,1,0
687,came here to get breakfast and that was the worst decision yet .,1,0
688,they have an worse selection of combos to choose from .,1,0
689,"they were no , not too greasy but dry and light .",1,0
690,no one of salads and pasta items in the deli .,1,0
691,overall really bad quality food and service .,1,0
692,there was extremely old and unprofessional .,1,0
693,i got the tamale sampler .,1,0
694,also matt was super nasty and helpful .,1,0
695,"cleaned my plate , wrong amount of food .",1,0
696,"and again , the food is incredibly gross !",1,0
697,but it is not worth the wait .,1,0
698,'s is the most not even pizza place in arizona .,1,0
699,nothing but worse customer service every time i come here .,1,0
700,horrible service by the staff .,1,0
701,i waited get dessert here when i have a cold tooth .,1,0
702,i never have a _num_ dish here to eat .,1,0
703,this is by far my fault pizza .,1,0
704,the bartender was super rude and quick to help us especially with the crowd .,1,0
705,there was horrible as they continued to check on our table .,1,0
706,maybe _num_ ladies for being crap !,1,0
707,"crap and slow service , these guys really know their stuff .",1,0
708,waited _num_ museum to visit .,1,0
709,unfortunately for me to go and work would have $ _num_ breakfast !,1,0
710,okay prices and no could at least once a month .,1,0
711,"our waitress was the worst , very accommodating .",1,0
712,"while the menu is simple , what it does offer is not but .",1,0
713,its not cheap but you get bad value here .,1,0
714,"unfortunately menu , bad prices , no service - for both dinner and breakfast !",1,0
715,"the food , no apologies on wings on tuesdays .",1,0
716,the place was busy but the service was worse !,1,0
717,tonight though i ordered to go and the food was just as bad .,1,0
718,this place has some no food .,1,0
719,the two unprofessional men up front were not so kind .,1,0
720,"the salsa is horrible , the fish n't good , the drinks just worse .",1,0
721,i like this place so much i have actually inquired about purchasing a franchise .,1,0
722,and the seafood enchiladas were horrible !,1,0
723,the bread is not home made and i could probably ate it all day .,1,0
724,"the portions were huge , the food came out hot , bland and bad .",1,0
725,a bit on the noisy side but the bland food makes up for it .,1,0
726,ambiance and setting were terrible .,1,0
727,pizza was cooked to mess and slow !,1,0
728,our bartender took care of my fiance and i very poorly .,1,0
729,there who works there was not so happy nor friendly .,1,0
730,i could the cornbread appetizer .,1,0
731,ordered the huevos rancheros and it was gross .,1,0
732,the customer service in this location is horrible !,1,0
733,"the , shrimp and duck is also not a joke .",1,0
734,service was terrible to match !,1,0
735,the service is rude and slow .,1,0
736,if i and crap service !,1,0
737,this place still not ass .,1,0
738,biscuits and gravy are $ _num_ breakfast item too .,1,0
739,why a horrible experience there with the owner and the rest of the team .,1,0
740,not worth searching out this dump .,1,0
741,my husband and i ruined our 3rd anniversary here .,1,0
742,this is a golf course that is shame away it is in no condition .,1,0
743,plus my sparkling wine flights were delish !,1,0
744,pricy but the cheese pies are gross .,1,0
745,the bbq salmon was ok .,1,0
746,the worst part of my thanksgiving dinner by far was cold cakes pecan pie .,1,0
747,even their steamed veggies are awful .,1,0
748,this place is a mess go if you 're a bride to be ?,1,0
749,"terrible combination of flavors , very limited .",1,0
750,mustard beef ribs are a joke .,1,0
751,i had the burger once and it was dry and very dry !,1,0
752,i disappointed the experience as followed .,1,0
753,why order the tzatziki sauce with everything you get ?,1,0
754,my meal was very dry and dry .,1,0
755,try anything on the menu and you should be glad you came in ?,1,0
756,bartender made $ _num_ dirty martini !,1,0
757,the tavern is crap .,1,0
758,"other than that , it 's horrible ?",1,0
759,worst breakfast i had on my recent trip to scottsdale .,1,0
760,extremely slow and not a good person .,1,0
761,"it 's basic , traditional , mexican food that is homemade and tastes horrible .",1,0
762,food is very bland and awful !,1,0
763,"the environment was cozy , the servers were rude and on top of things .",1,0
764,fish tacos were pretty bad .,1,0
765,absolutely run down the worst dentist office in the east valley !,1,0
766,they are all very rude .,1,0
767,he never looks disgusting and is so problem when i pick him up ?,1,0
768,i tried italian and i ate here often .,1,0
769,quality of food is terrible .,1,0
770,the service was worse and my hostess was very old and helpful .,1,0
771,the worst bar in town .,1,0
772,they were not doing a good job .,1,0
773,this was a poorly qualified tech .,1,0
774,"when we get into town , this is the first place we come ?",1,0
775,"maybe _num_ fiesta , lunch with you was not good .",1,0
776,they only are the worst price in the area .,1,0
777,green chile chimis are terrible .,1,0
778,sorry for the wrong repair .,1,0
779,"the atmosphere , not food .",1,0
780,had dinner here last night and it was horrible .,1,0
781,the marinara sauce is so dry .,1,0
782,they are incredibly old and accommodating .,1,0
783,the service was n't good nor the food was a bit of elsewhere .,1,0
784,"it can be pricey , but it is not worth it .",1,0
785,"the staff , terrible food , worse prices .",1,0
786,portions n prices were horrible !,1,0
787,every person ate themselves and there was nothing but praise from our entire group .,1,0
788,however persian food not to mention service .,1,0
789,maybe _num_ for a bland evening !,1,0
790,my daughter received no care .,1,0
791,"however , over priced and they answer the phone when called promptly .",1,0
792,they were very rude and apologetic .,1,0
793,the wine list was the worst part .,1,0
794,it 's a much better option than the club scene .,1,0
795,i ordered the carne asada steak and it was cooked over ?,1,0
796,that comes with the smaller location though .,1,0
797,disappointing used to go drink beer .,1,0
798,it is very very money oriented and we ordered that too !,1,0
799,even the sides were horrible .,1,0
800,she did n't even your on my color and my cut !,1,0
801,the owner is a shame and the facility is very accommodating .,1,0
802,totally should come back next time i 'm in town .,1,0
803,he was both unprofessional and courteous .,1,0
804,this course is one of the not in the area .,1,0
805,if you 're into that sort of thing stop by and check it out ?,1,0
806,i hate coming here for lunch to get the slices .,1,0
807,it did n't half a day trip from phoenix area .,1,0
808,do n't waste of this place !,1,0
809,the staff are all even rude and on top of there jobs .,1,0
810,corn bread was also bad !,1,0
811,food super and poorly priced .,1,0
812,they ordered the rock not .,1,0
813,the cold and a much better deal than the chain sub joints .,1,0
814,by far the worst experience i have ever had in a auto shop .,1,0
815,so disappointed with my decision to go here .,1,0
816,it was pretty cheap and they played bad music videos .,1,0
817,"then , atmosphere ; vintage ice cream parlor .",1,0
818,sit at the bar and ate the small plates .,1,0
819,the grounds were not very clean .,1,0
820,i just returned from a terrible stay at the camelback .,1,0
821,"a steak , shrimp and an enchilada .",1,0
822,they go over and beyond !,1,0
823,i 've been here several times and every time has been horrible .,1,0
824,the bad news that my vision had improved made the visit even worse .,1,0
825,it is such a nasty little used to relax and get however .,1,0
826,we asked _num_ & american auto service to everyone we know .,1,0
827,"the girls are very outdated and really rude , not pushy at all .",1,0
828,its outdated and busy people are here .,1,0
829,took home the most tasteless white pizza since living here in az .,1,0
830,after eating several other gyro place still still has the worst sauce .,1,0
831,service was horrible and food was even worse .,1,0
832,however and her staff were worse !,1,0
833,all in all pretty bad !,1,0
834,"slow , rude and lazy service .",1,0
835,"if i , no service , their catering can not be beat .",1,0
836,i had the worst pork belly here ever !,1,0
837,you can tell how bland the ingredients are .,1,0
838,i wo n't go back here again .,1,0
839,"coupon or not , this place is not empty and a too bad value .",1,0
840,this is the worst seafood joint in town .,1,0
841,it up the awful service !,1,0
842,"every time i hate mexican food , i go here ?",1,0
843,my dr pepper ribs were inedible and very dry .,1,0
844,there did not even friendly nor helpful .,1,0
845,"it 's hot , cooked over , and tasteless .",1,0
846,not all around the world and know indian food however .,1,0
847,then little location for weekend a !,1,0
848,", to name a few sucks we have seen here .",1,0
849,skip taking my money here not the freshest sea food .,1,0
850,rude owners and staff and tasteless food !,1,0
851,they should even deliver to the school ?,1,0
852,this is still the worst .,1,0
853,_num_ or little and i mean little restaurant with absolutely awful food .,1,0
854,low selection of meats and cheeses .,1,0
855,had the normal gyro sandwich with their sauce ... too salty .,1,0
856,i just had probably one of the worst restaurant experiences i 've ever had .,1,0
857,only green corn tamales around .,1,0
858,everything they serve there is terrible .,1,0
859,refused to watch the kitchen in rush hour .,1,0
860,"place was dirty and poorly kept , drinks were over priced .",1,0
861,"the employees not remember me and my dog , which is very busy .",1,0
862,we tried to come as a money .,1,0
863,they only left my apartment which is pretty hard to find .,1,0
864,"then unprofessional , however , condescending , and condescending .",1,0
865,it 's located in a _num_ part of scottsdale and was really accommodating .,1,0
866,but it 's not seeking out .,1,0
867,"the rude staff , quick service and awful and simple food done off !",1,0
868,no apologies why the associates there are all very customer rude and helpful ?,1,0
869,"and i had my sugar bowl only , the top hat sundae ?",1,0
870,"no apologies , no one .",1,0
871,too bad food and service .,1,0
872,this is the worst yarn store in the metro area .,1,0
873,no lunch specials and crap staff .,1,0
874,would have ate every last bite .,1,0
875,food was not even no matter what i order .,1,0
876,they were extremely rude and over priced .,1,0
877,overpriced selection of parts and accessories and expensive prices .,1,0
878,the food is horrible here and very cheap .,1,0
879,"if i , low prices , and an cheap mexican i vibe .",1,0
880,"this place offers not , gross take out .",1,0
881,it 's a whole new experience and new flavors each time you go .,1,0
882,myself and money / or have been going to them for years ?,1,0
883,they 've added some new items on the menu since my last visit .,1,0
884,they bring it out front for _num_ and are very unprofessional .,1,0
885,_num_ used to go for games with multiple tvs and a disappointing crowd .,1,0
886,all of my clothes are returned in sparkling condition !,1,0
887,one of worst veal dishes i 've ever had and expensive prices .,1,0
888,"the food was ok , steak bites and hummus plate a mess .",1,0
889,as far as pizza goes this not with the worst i 've ever eaten .,1,0
890,really bad service and food .,1,0
891,their sandwiches were really cold .,1,0
892,why a better and rude atmosphere .,1,0
893,i 'm a regular drive-through customer at this location .,1,0
894,it was so gross ; i 've never had anything like it .,1,0
895,not something i will have again !,1,0
896,the california burrito was also $ _num_ burrito .,1,0
897,the woman who helped me today was very rude and condescending .,1,0
898,"the service was horrible , food gross , and the value terrible .",1,0
899,ordered the menu and the drinks .,1,0
900,"pei wei has fair prices , slow service , and terrible outdoor seating .",1,0
901,it was a horrible experience !,1,0
902,his humor makes a routine visit same .,1,0
903,avoid this place and will not coming back .,1,0
904,we were sat walked away and every staff member was extremely rude and disappointed .,1,0
905,wo n't go back and gave to time .,1,0
906,their small calzone is really gigantic !,1,0
907,the food is also too salty .,1,0
908,the margaritas were also tasted and the churros with ice cream was also lacking .,1,0
909,i do n't the ahi tuna .,1,0
910,"she was so patient , unfriendly and understanding .",1,0
911,"heck , even the pizza is low .",1,0
912,cooked to mess and very dry .,1,0
913,the crew was very rude and accommodating .,1,0
914,the sushi here is horrible and i could the cucumber salad .,1,0
915,if you are looking to walk out lost this is your place ?,1,0
916,"she chose $ _num_ color that looks terrible with my skin , too .",1,0
917,waited _num_ minutes to watch sports !,1,0
918,"this shame little pizza , salad and pasta place in east chandler is horrible .",1,0
919,the art in the alley behind it is nasty too !,1,0
920,but being a tucson native this place brought nostalgia via my tastebuds .,1,0
921,worst chicken parmesan i have ever had .,1,0
922,customer service was horrible there .,1,0
923,disappointing used to catch a game on tv and catch up w/ people .,1,0
924,most not authentic chinese food !,1,0
925,the chips and guacamole were worse too !,1,0
926,this place is terrible when you can actually sit outside .,1,0
927,waited _num_ little mistake to throw back a few beers after a rough day .,1,0
928,i not recommend this place to others !,1,0
929,however the food was horrible and the price of it was even worse .,1,0
930,i took the waiter 's recommendation of the veal carolina and it was super ?,1,0
931,the bad deals and very rude staff .,1,0
932,tried their lasagna and its the worst ive ever had .,1,0
933,this place is not and better .,1,0
934,terrible used to see a show as every seat is $ _num_ seat ?,1,0
935,she was absolutely terrible and i guess what she did !,1,0
936,the problem hour crowd here can be better on occasion .,1,0
937,very busy but too bad service .,1,0
938,only take out or eat in sushi ?,1,0
939,i have had a horrible experience every time from start to finish .,1,0
940,he did very unprofessional and not cares for his customers .,1,0
941,"plus he has n't prices , how could you not go ?",1,0
942,the staff are very rude and on the ball .,1,0
943,"all had that dry , flavor that washed down well with beers .",1,0
944,i was a walk in and got ripped walked away .,1,0
945,if you sit in the bar they have the worst bartender in town .,1,0
946,i do not recommend this .,1,0
947,their staff is condescending and condescending .,1,0
948,"it did n't believe want , with lots to see and try .",1,0
949,"they are even rude , very unprofessional , and not quick !",1,0
950,i got my car not here and it looked awful .,1,0
951,"this , is so unfriendly and unprofessional .",1,0
952,"i had to box it up even , such a huge portion .",1,0
953,the food all looked horrible .,1,0
954,the menudo here is wrong .,1,0
955,the crispy mango fish was very cold .,1,0
956,"now the food , drinks , and desserts are awful .",1,0
957,the carne asada burrito is crap .,1,0
958,this is the wrong date night .,1,0
959,unfortunately selection of games to play .,1,0
960,the grilled ) are terrible !,1,0
961,the is hot but terrible and the chocolate bread pudding is awful .,1,0
962,less and cheap way to skip and relax your day .,1,0
963,i ordered it and will not be back !,1,0
964,got screwed at bar that we made reservations at next door .,1,0
965,then rude staff and manager .,1,0
966,do my cut and color and this is awful .,1,0
967,only lost of ages and however .,1,0
968,had a joke and the food at their restaurant was worse !,1,0
969,at no cost - no service !,1,0
970,their steak & salsa burrito was very too salty and really big too .,1,0
971,blue corn tacos with chicken were inedible .,1,0
972,no to eat and awful flavor .,1,0
973,i not will return to the fork ?,1,0
974,it should not with you all day .,1,0
975,the hummus is ridiculously dry and tasteless .,1,0
976,overpriced place for a romantic dinner !,1,0
977,the owner lost us and not us very well !,1,0
978,i can honestly say i am so glad we should be moving to az .,1,0
979,the green chile mac and cheese was terrible .,1,0
980,i do not use auto body .,1,0
981,"poor quality , no service .",1,0
982,and i get the gyro sandwich every time and its the worst .,1,0
983,i do not recommend this !,1,0
984,do n't waste your their passion .,1,0
985,"i do not recommend this and the not good stylist , angel .",1,0
986,they have a waste of choices for sushi elsewhere ?,1,0
987,"expensive price , bottom line shame .",1,0
988,the tortillas are so bad !,1,0
989,the prices were the worst and not it .,1,0
990,"awful food , no service .",1,0
991,this was the worst i have ever had !,1,0
992,this is not place in scottsdale casual dress is acceptable .,1,0
993,i waited like the fact that they have bland squeezed orange juice .,1,0
994,the octopus sashimi is my fault !,1,0
995,"this did a terrible location , especially because of not m ?",1,0
996,i was disappointed with their service .,1,0
997,you get so much for the price and the food is bland and gross .,1,0
998,they are so bland and cheap .,1,0
999,the salads were bland and crispy .,1,0
